,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,total_weighted_landing_price
7459,44145875,3815195,3815195,2022-05-12,HR-NCR,121857934,198638556,15144885,1,88.0,0.0,479965,80.99708
7460,6242573,6242573,6242573,2022-04-15,Delhi,115352137,181593727,15505769,1,60.0,0.0,18322,64.806
7461,19723969,4338073,4338073,2022-07-06,Delhi,136554343,232514408,8181853,1,199.0,0.0,477072,162.49985
7462,28226729,6029539,6029539,2022-06-07,Delhi,128792997,212283234,5411432,1,64.0,0.0,480998,48.876
7463,40554047,223367,223367,2022-05-12,Delhi,121956541,198917405,17163287,1,37.0,0.0,95609,27.133718
7464,35564201,1214246,1214246,2022-05-01,Delhi,119061586,191279472,15290262,3,30.0,0.0,34778,80.99736
7465,21530697,6144801,6144801,2022-07-09,Delhi,137257944,233615710,5964000,1,115.0,0.0,355051,63.0
7466,10991129,3427654,3427654,2022-04-26,Delhi,117848541,187190641,18401956,1,54.0,0.0,11174,45.36
7467,25532876,3335686,3335686,2022-06-10,Delhi,129519784,216913227,12794750,1,84.0,0.0,410620,65.88311
7468,33251809,4856185,4856185,2022-06-16,Delhi,131097758,221968021,20052673,1,55.0,0.0,127022,42.86859
7469,30930278,2534654,2534654,2022-06-15,Bengaluru,130957341,221631367,13939904,1,23.0,0.0,458320,19.250053
7470,1949418,1949418,1949418,2022-04-06,HR-NCR,113435809,176540034,2961201,1,40.0,0.0,3898,20.0
7471,23990360,1793170,1793170,2022-06-05,Delhi,128112519,212626575,16877141,2,21.0,0.0,470636,36.0
7472,26365267,4168077,4168077,2022-06-06,HR-NCR,128430086,215407351,16562960,1,85.0,0.0,192,76.87938
7473,18435160,3049264,3049264,2022-07-10,Delhi,137553160,232280933,15305406,1,55.0,0.0,774,44.00291
7474,17062501,1676605,1676605,2022-07-06,Delhi,136388364,232267852,18806551,1,95.0,0.0,437776,88.48
7475,4959550,4959550,4959550,2022-04-03,Bengaluru,112867315,175010618,18286210,1,11.0,0.0,421747,6.0
7476,22454259,257069,257069,2022-06-02,Bengaluru,127491588,213061584,12161723,1,123.0,0.0,381033,96.00198
7477,44424748,4094068,4094068,2022-05-19,Delhi,123762825,202699183,1211030,1,113.0,0.0,67352,84.493
7478,13952460,6388985,6388985,2022-04-26,Bengaluru,117712533,187751170,3054749,1,47.0,0.0,364304,35.0
7479,38167271,3817316,3817316,2022-05-05,Delhi,120004863,193835042,9480010,2,48.0,0.0,380011,59.815536
7480,9605447,2041972,2041972,2022-04-26,Mumbai,117915203,187657817,17999397,1,49.0,0.0,477790,55.99643
7481,41261458,930778,930778,2022-05-18,Delhi,123482491,202394522,4657434,2,54.0,0.0,425306,107.310006
7482,35089124,739169,739169,2022-05-08,Delhi,120852957,195975464,7020766,1,45.0,0.0,24194,33.72889
7483,38544092,4194137,4194137,2022-05-05,HR-NCR,120088823,192203158,17650620,1,82.0,0.0,18854,65.30257
7484,43879796,3549116,3549116,2022-05-18,HR-NCR,123428070,202702325,799861,2,154.0,0.0,474769,266.0
7485,36540115,2190160,2190160,2022-05-09,HR-NCR,121039302,196492042,8924209,1,111.0,0.0,403799,98.50827
7486,38921502,4571547,4571547,2022-05-08,Delhi,120879526,196067397,19043345,2,24.0,0.0,659,47.600006
7487,45039165,4708485,4708485,2022-05-12,Delhi,121736125,197010324,4048674,1,39.0,0.0,271303,34.0
7488,22391815,194625,194625,2022-06-06,Bengaluru,128510760,213883604,18901823,1,23.0,0.0,67045,24.000322
7489,31698878,3303254,3303254,2022-06-12,Delhi,129988837,216134190,19593681,2,58.0,0.0,350143,262.5057
7490,6264667,6264667,6264667,2022-04-10,Delhi,114224644,176278355,2820893,1,215.0,0.0,18815,179.155
7491,35099878,749923,749923,2022-05-04,Bengaluru,119764013,193195961,6196123,1,184.0,0.0,395976,188.26814
7492,21834489,6448593,6448593,2022-07-04,Bengaluru,136089342,231737840,4474841,1,16.0,0.0,3885,14.0
7493,45201334,4870654,4870654,2022-05-21,Bengaluru,124202417,204368545,2803626,2,34.0,0.0,391305,51.99422
7494,8588132,1024657,1024657,2022-04-17,Bengaluru,115772549,180934624,16974449,1,52.0,0.0,169132,38.4
7495,8238377,674902,674902,2022-04-28,HR-NCR,118370694,189457091,13548524,1,34.0,0.0,4907,22.0
7496,46072868,5742188,5742188,2022-05-21,Delhi,124343946,205034733,10368980,1,129.0,0.0,483953,120.38246
7497,30131869,1736245,1736245,2022-06-13,HR-NCR,130322939,193656909,1870583,1,170.0,7.0,103115,163.33696
7498,2372284,2372284,2372284,2022-04-13,HR-NCR,114869081,180343362,16662491,1,25.0,0.0,19512,24.15
7499,34209965,5814341,5814341,2022-06-16,Bengaluru,131217333,222238863,19013470,1,160.0,0.0,131475,165.16508
7500,4772142,4772142,4772142,2022-04-15,Delhi,115425369,181787568,15914180,1,38.0,0.0,9483,34.398003
7501,36806381,2456426,2456426,2022-05-07,Bengaluru,120569906,194936627,16243457,2,10.0,0.0,383992,15.0
7502,27295769,5098579,5098579,2022-06-04,Delhi,127834419,213930204,15465166,1,20.0,0.0,3914,8.0
7503,4832020,4832020,4832020,2022-04-07,Mumbai,113555885,176854242,3062163,1,17.0,0.0,421744,12.0
7504,16647606,1261710,1261710,2022-07-10,Mumbai,137774860,234405047,12325082,1,30.0,7.143,480636,17.324999
7505,33764451,5368827,5368827,2022-06-17,Bengaluru,131475106,222816646,13972764,1,101.0,0.0,38195,79.999
7506,2481075,2481075,2481075,2022-04-04,Bengaluru,112911461,175148800,15933768,1,411.0,0.0,43428,347.50272
7507,12050901,4487426,4487426,2022-04-19,Delhi,116211750,182324628,15056147,2,10.0,0.0,600,16.800118
7508,29651716,1256092,1256092,2022-06-12,Mumbai,130208917,219111310,7261691,2,99.0,0.0,481545,223.49204
7509,10281077,2717602,2717602,2022-04-16,Mumbai,115524793,177415107,17688778,2,12.0,0.0,19507,21.599998
7510,17603220,2217324,2217324,2022-07-03,Delhi,135762038,228480759,18637325,1,82.0,0.0,286009,75.21264
7511,896997,896997,896997,2022-04-05,HR-NCR,113219567,175956875,6557976,2,189.0,0.0,333764,351.9408
7512,32466136,4070512,4070512,2022-06-13,Delhi,130364917,219670199,17805642,1,106.0,0.0,63628,97.09389
7513,17311766,1925870,1925870,2022-07-06,Delhi,136423346,232315703,4253517,1,35.0,0.0,470636,19.5
7514,13780770,6217295,6217295,2022-04-27,HR-NCR,117941286,188115844,16340036,1,45.0,0.0,31,31.851498
7515,43501691,3171011,3171011,2022-05-12,Delhi,121742513,194941128,18806313,1,201.0,0.0,18934,196.62068
7516,34111510,5715886,5715886,2022-06-17,HR-NCR,131356724,222553959,1017880,1,472.0,0.0,82898,449.3092
7517,1491948,1491948,1491948,2022-04-15,Mumbai,115325355,177010353,14845069,0,36.0,0.0,311,32.400074
7518,25897415,3700225,3700225,2022-06-09,HR-NCR,129290516,217565252,17462925,1,23.0,0.0,388080,20.40947
7519,43673538,3342858,3342858,2022-05-16,HR-NCR,122996476,200958924,1452883,2,82.0,0.0,192,148.4279
7520,42040683,1710003,1710003,2022-05-18,HR-NCR,123325681,202475830,17559265,1,13.0,0.0,10088,10.0
7521,39981715,5631760,5631760,2022-05-08,Delhi,120729613,195634979,7912571,1,29.0,0.0,3923,20.0
7522,45883861,5553181,5553181,2022-05-21,Delhi,124187129,204646203,9853603,1,374.0,0.0,13980,425.85034
7523,28735428,339804,339804,2022-06-15,Bengaluru,130912686,221527853,19400886,1,34.0,0.0,391305,28.994791
7524,1108171,1108171,1108171,2022-04-10,Delhi,114284034,178817211,4992280,1,180.0,0.0,11425,153.226
7525,30763385,2367761,2367761,2022-06-14,Delhi,130532556,220641684,205769,2,25.0,0.0,19512,48.3
7526,38885432,4535477,4535477,2022-05-07,Delhi,120471754,195031734,2127642,1,20.0,0.0,3918,10.0
7527,30497240,2101616,2101616,2022-06-15,HR-NCR,130886186,221464027,20025503,2,25.0,12.295,19512,48.3
7528,13273003,5709528,5709528,2022-04-29,Bengaluru,118492783,189780248,17263658,1,60.0,0.0,341821,48.004
7529,39679804,5329849,5329849,2022-05-10,Bengaluru,121257459,196352991,6170657,1,39.0,0.0,483030,34.761352
7530,21901634,6515738,6515738,2022-07-04,Delhi,135966017,231514346,3636278,3,15.0,0.0,4926,30.0
7531,42878258,2547578,2547578,2022-05-21,HR-NCR,124226594,204737171,2817022,1,159.0,0.0,304377,118.583496
7532,43852835,3522155,3522155,2022-05-14,Delhi,122444076,200117539,2381364,1,56.0,0.0,623,47.04
7533,34427212,77257,77257,2022-05-04,Mumbai,119776757,192409199,97842,1,190.0,0.0,389061,168.01251
7534,11510958,3947483,3947483,2022-04-30,Delhi,118833664,188538674,17205006,1,70.0,0.0,449066,81.375
7535,31070243,2674619,2674619,2022-06-11,Mumbai,129900943,219033021,13047240,1,99.0,0.0,62184,76.14043
7536,28347228,6150038,6150038,2022-06-07,Delhi,128717216,216125229,4235021,1,16.0,0.0,10088,13.358088
7537,24728108,2530918,2530918,2022-06-05,Delhi,128249381,213734402,4250328,1,130.0,0.0,15770,130.502
7538,24251013,2053823,2053823,2022-06-01,HR-NCR,127233312,212385913,4538293,2,63.0,0.0,82218,94.5
7539,30265387,1869763,1869763,2022-06-14,Mumbai,130624937,220839192,4088816,1,155.0,0.0,304377,117.358345
7540,8451521,888046,888046,2022-04-29,Bengaluru,118488332,189220431,16874511,1,20.0,0.0,336913,17.379383
7541,24341164,2143974,2143974,2022-06-01,Bengaluru,127015276,199911442,13055137,1,51.0,0.0,3881,42.9
7542,44372586,4041906,4041906,2022-05-16,Delhi,122955835,201461520,4548370,5,44.0,0.0,21869,159.478245
7543,14563651,7000176,7000176,2022-04-30,HR-NCR,118661897,188729738,722875,1,45.0,0.0,373410,42.00072
7544,35958616,1608661,1608661,2022-05-04,Bengaluru,119709085,176432162,17461167,1,46.0,0.0,390069,29.458668
7545,35494427,1144472,1144472,2022-05-02,Delhi,119319777,191977395,13964337,1,41.0,0.0,11170,38.456787
7546,26707164,4509974,4509974,2022-06-05,Delhi,128177576,210296893,2636595,1,60.0,0.0,281941,37.202282
7547,36365644,2015689,2015689,2022-05-10,Delhi,121390122,188741717,6626122,1,47.0,0.0,18850,33.8
7548,14162947,6599472,6599472,2022-04-24,Bengaluru,117444355,187022227,13971180,2,45.0,0.0,15409,79.004
7549,45171385,4840705,4840705,2022-05-20,Delhi,124091932,196155650,3475048,1,26.0,0.0,333785,20.0
7550,19717316,4331420,4331420,2022-07-04,Bengaluru,136046341,231655139,3497957,1,162.0,0.0,797,145.80286
7551,28706421,310797,310797,2022-06-16,Delhi,131182318,222158322,4256274,1,22.0,0.0,421703,11.0
7552,16417314,1031418,1031418,2022-07-04,Bengaluru,135960924,231503705,10963336,1,11.0,0.0,17643,4.357292
7553,26982655,4785465,4785465,2022-06-10,Bengaluru,129645232,218433044,11005644,1,277.0,0.0,344107,259.66446
7554,20399026,5013130,5013130,2022-07-02,Delhi,135320302,230381643,16998661,1,54.0,0.0,19172,51.28248
7555,31818701,3423077,3423077,2022-06-13,Delhi,130503005,220549848,5877717,1,30.0,0.0,86446,25.8
7556,35309386,959431,959431,2022-05-08,Bengaluru,120688175,186011369,14289181,1,197.0,0.0,15907,175.05602
7557,18576065,3190169,3190169,2022-07-09,Delhi,137235926,233584021,21038628,2,45.0,0.0,487714,64.178368
7558,38983830,4633875,4633875,2022-05-02,Delhi,119358490,188241346,18320245,1,22.0,0.0,397408,21.36973
7559,16916636,1530740,1530740,2022-07-02,Delhi,135421381,226205898,16052457,1,55.0,0.0,391607,47.9976
7560,44735358,4404678,4404678,2022-05-18,HR-NCR,123490795,202861285,17998732,1,85.0,0.0,391685,71.993
7561,14095413,6531938,6531938,2022-04-28,Delhi,118205640,189034548,2804850,1,30.0,0.0,440219,26.078
7562,18814605,3428709,3428709,2022-07-09,HR-NCR,137271104,233634652,16892766,1,80.0,0.0,3471,67.998
7563,1385222,1385222,1385222,2022-04-15,Delhi,115269558,181391368,4036900,1,144.0,0.0,11020,129.50864
7564,45416854,5086174,5086174,2022-05-15,HR-NCR,122540080,199852309,4158805,2,45.0,0.0,399910,85.473136
7565,11660009,4096534,4096534,2022-04-30,Delhi,118711112,190349688,14109172,1,189.0,0.0,333764,178.97198
7566,45185785,4855105,4855105,2022-05-13,HR-NCR,122125112,199334014,4015331,4,47.0,0.0,400105,169.308152
7567,4394899,4394899,4394899,2022-04-02,Delhi,112452816,173857680,1764476,2,100.0,0.0,350169,163.81198
7568,26569498,4372308,4372308,2022-06-03,Delhi,127587568,213316182,18381586,1,107.0,0.0,481985,90.564
7569,19011250,3625354,3625354,2022-07-06,Bengaluru,136402392,232164796,1536103,1,150.0,0.0,429898,175.50842
7570,26389033,4191843,4191843,2022-06-07,HR-NCR,128890464,216558149,15031702,1,11.0,0.0,91891,10.0
7571,7543491,7543491,7543491,2022-04-14,Bengaluru,115050722,180813314,12416115,1,78.0,0.0,389683,64.596
7572,24697163,2499973,2499973,2022-06-02,Delhi,127474464,213017988,14289362,1,456.0,0.0,453023,453.69434
7573,5647972,5647972,5647972,2022-04-15,Delhi,115284489,181130218,4289530,1,65.0,0.0,92343,52.003002
7574,36589329,2239374,2239374,2022-05-06,HR-NCR,120238712,194436284,14947330,1,28.0,0.0,187063,22.208
7575,3533038,3533038,3533038,2022-04-14,HR-NCR,115129287,180996894,9208108,1,234.0,0.0,10644,245.7
7576,22786809,589619,589619,2022-06-09,HR-NCR,129209453,217275966,3307102,1,179.0,0.0,15907,169.6697
7577,34192939,5797315,5797315,2022-06-12,Delhi,130197538,207181838,13915465,1,42.0,0.0,21869,33.79968
7578,28004497,5807307,5807307,2022-06-06,Delhi,128513874,214945944,4015653,1,78.0,0.0,56,60.850086
7579,24452420,2255230,2255230,2022-06-08,HR-NCR,129090974,217061459,6382440,1,128.0,0.0,405606,128.20398
7580,38778945,4428990,4428990,2022-05-04,HR-NCR,119664379,190168783,18581927,1,102.0,0.0,483311,88.0
7581,19941465,4555569,4555569,2022-07-09,Delhi,137264580,233260615,9384951,1,59.0,0.0,422939,44.25
7582,23733889,1536699,1536699,2022-06-01,HR-NCR,127095947,212047690,14788039,1,160.0,0.0,277,136.42
7583,4179056,4179056,4179056,2022-04-12,Bengaluru,114648293,179774495,15453351,1,13.0,0.0,423735,8.0
7584,45900498,5569818,5569818,2022-05-20,Bengaluru,123854920,198413694,2183233,1,22.0,0.0,259923,20.239998
7585,8184549,621074,621074,2022-04-18,Bengaluru,116052450,183042830,17869331,3,42.0,0.0,176190,105.84
7586,6074127,6074127,6074127,2022-04-12,HR-NCR,114629798,168187561,13557362,1,38.0,0.0,314,34.399307
7587,8713569,1150094,1150094,2022-04-30,Delhi,118647368,190205386,16415360,2,95.0,0.0,252760,110.369308
7588,627767,627767,627767,2022-04-12,HR-NCR,114695801,176499891,8008570,1,43.0,0.0,24194,36.94999
7589,2037724,2037724,2037724,2022-04-12,Delhi,114712385,179933625,3774601,1,68.0,0.0,264818,54.57
7590,27671561,5474371,5474371,2022-06-04,Delhi,127957300,214223102,18367097,1,8.0,0.0,423735,3.0
7591,13991362,6427887,6427887,2022-04-19,HR-NCR,116141535,183651841,11138451,1,15.0,0.0,10088,8.526075
7592,318186,318186,318186,2022-04-04,Delhi,113065876,175543363,4799710,1,112.0,0.0,438125,93.11345
7593,10422803,2859328,2859328,2022-04-19,Delhi,116171243,183434606,16598627,1,65.0,0.0,187,58.35038
7594,11419553,3856078,3856078,2022-04-18,Delhi,115980261,181878250,14578254,1,18.0,0.0,4916,18.0
7595,381125,381125,381125,2022-04-10,Delhi,114241942,178703698,2011218,2,160.0,0.0,277,272.84
7596,33219584,4823960,4823960,2022-06-18,Bengaluru,131535390,222972405,1007933,1,44.0,0.0,190327,13.1
7597,17477665,2091769,2091769,2022-07-07,Bengaluru,136735997,232575778,19514903,1,71.0,0.0,15404,68.733
7598,38935700,4585745,4585745,2022-05-03,Delhi,119615842,192796520,14333884,1,132.0,0.0,20189,125.174
7599,40150851,5800896,5800896,2022-05-05,HR-NCR,120088849,194055349,17409463,1,20.0,0.0,4927,10.0
7600,14505983,6942508,6942508,2022-04-16,HR-NCR,115508398,178739590,16844163,5,40.0,0.0,120200,172.0
7601,26095023,3897833,3897833,2022-06-09,Delhi,129264609,214292471,6323370,2,50.0,0.0,390069,64.0
7602,9024076,1460601,1460601,2022-04-25,HR-NCR,117596894,187247166,18337764,2,53.0,0.0,429694,85.995994
7603,11763028,4199553,4199553,2022-04-23,Bengaluru,117047694,185237960,11409213,1,45.0,0.0,376857,31.25
7604,15843762,457866,457866,2022-07-09,Delhi,137348452,233748977,21058692,1,32.0,0.0,91891,14.0
7605,37707209,3357254,3357254,2022-05-05,HR-NCR,119956037,193724211,245719,3,118.0,0.0,170,336.0
7606,30005977,1610353,1610353,2022-06-19,Delhi,131939959,223818526,19149922,1,9.0,0.0,467652,5.5
7607,43208734,2878054,2878054,2022-05-11,Mumbai,121477188,196316309,14870632,1,94.0,0.0,309447,74.99942
7608,32512629,4117005,4117005,2022-06-16,Delhi,131254555,221583443,131161,1,349.0,0.0,389719,320.3823
7609,9616453,2052978,2052978,2022-04-28,HR-NCR,118360244,189403605,2361302,1,41.0,0.0,106,34.2
7610,46655067,6324387,6324387,2022-05-19,HR-NCR,123708516,203421020,162002,6,85.0,0.0,138836,455.36256
7611,31195839,2800215,2800215,2022-06-17,HR-NCR,131515511,222902760,2490450,1,190.0,0.0,481711,104.501
7612,29298846,903222,903222,2022-06-18,HR-NCR,131563343,222601733,8524470,1,315.0,0.0,104709,286.389
7613,5219900,5219900,5219900,2022-04-02,Bengaluru,112516205,173908932,10532786,1,50.0,0.0,376859,37.463757
7614,11695503,4132028,4132028,2022-04-28,Bengaluru,118264712,189176313,18785049,1,120.0,0.0,396434,103.118004
7615,4814681,4814681,4814681,2022-04-05,HR-NCR,113198947,175902185,12469297,1,38.0,0.0,314,34.398697
7616,22483043,285853,285853,2022-06-03,Mumbai,127659355,204406948,11458609,1,20.0,0.0,391306,15.025653
7617,16479111,1093215,1093215,2022-07-01,HR-NCR,135073521,229922072,16420372,1,193.0,0.0,390793,157.1837
7618,9863815,2300340,2300340,2022-04-23,Delhi,117039295,185250785,7796856,3,165.0,0.0,391740,460.47138
7619,39226763,4876808,4876808,2022-05-04,Delhi,119777238,189159932,11763778,1,18.0,0.0,23343,9.000543
7620,20160769,4774873,4774873,2022-07-10,Mumbai,137650737,234211799,21120718,1,240.0,48.128,480985,184.7999
7621,10919797,3356322,3356322,2022-04-18,Bengaluru,116026475,183334366,16940895,1,287.0,0.0,438195,200.0
7622,43762761,3432081,3432081,2022-05-15,Delhi,122654016,200670477,12653793,1,55.0,0.0,41405,46.200005
7623,7004632,7004632,7004632,2022-04-13,HR-NCR,114992575,180661503,6644931,1,109.0,0.0,365718,87.605515
7624,45133477,4802797,4802797,2022-05-11,HR-NCR,121513200,197755085,632913,2,23.0,0.0,391306,30.001184
7625,36631737,2281782,2281782,2022-05-02,HR-NCR,119385676,192161871,11228938,1,26.0,0.0,160704,24.87
7626,36323709,1973754,1973754,2022-05-07,HR-NCR,120604579,195358757,16347018,1,43.0,0.0,31,31.850002
7627,43097312,2766632,2766632,2022-05-21,HR-NCR,124294778,204908218,6529345,2,45.0,0.0,373410,84.000466
7628,30412215,2016591,2016591,2022-06-11,Delhi,129927858,217655722,11012274,2,85.0,0.0,439144,168.000228
7629,3601827,3601827,3601827,2022-04-05,Delhi,113245100,165276108,15358062,1,186.0,0.0,368777,159.253
7630,4191298,4191298,4191298,2022-04-15,Delhi,115259611,180934427,10026275,1,338.0,0.0,32003,341.995
7631,33463016,5067392,5067392,2022-06-19,Delhi,131861836,223128364,18488471,1,79.0,0.0,60645,54.549923
7632,27940268,5743078,5743078,2022-06-06,Delhi,128521886,214734313,278207,2,26.0,0.0,390677,29.715996
7633,28426212,30588,30588,2022-06-12,Bengaluru,130000525,219330233,8533052,1,22.0,0.0,259923,20.24
7634,34309274,5913650,5913650,2022-06-19,Delhi,131924934,218104852,16993963,1,48.0,0.0,25469,38.5022
7635,30785678,2390054,2390054,2022-06-12,HR-NCR,130075214,219491231,14941735,1,25.0,0.0,19512,24.15
7636,18706296,3320400,3320400,2022-07-09,Delhi,137467673,231774771,19844675,1,261.0,0.0,465885,276.604
7637,36439871,2089916,2089916,2022-05-01,Delhi,118963678,188941621,18189035,4,16.0,0.0,116189,66.426124
7638,8539229,975754,975754,2022-04-29,HR-NCR,118595773,190044897,2219081,1,47.0,0.0,17706,42.0
7639,30149448,1753824,1753824,2022-06-14,Bengaluru,130729414,216669549,19810968,1,71.0,0.0,375378,64.797332
7640,34482555,132600,132600,2022-05-08,Mumbai,120763868,195770561,4483343,1,58.0,0.0,431521,53.548504
7641,27654148,5456958,5456958,2022-06-05,Delhi,128225051,214882483,6324902,1,33.0,0.0,369752,22.061672
7642,5824408,5824408,5824408,2022-04-01,Delhi,112424482,173748322,8446125,1,48.0,0.0,480014,60.003002
7643,767894,767894,767894,2022-04-01,Delhi,112322719,172224606,5522454,1,19.0,0.0,476643,16.687937
7644,27343975,5146785,5146785,2022-06-01,HR-NCR,127247131,212437797,11915577,1,400.0,0.0,395043,446.4499
7645,41125796,795116,795116,2022-05-15,HR-NCR,122523139,199400777,5660704,5,75.0,0.0,82218,236.25187
7646,21824146,6438250,6438250,2022-07-03,Mumbai,135706259,230387687,17727118,1,32.0,0.0,45092,25.7359
7647,37192741,2842786,2842786,2022-05-01,Delhi,118945643,190957167,13404062,1,265.0,0.0,25486,242.47946
7648,44517830,4187150,4187150,2022-05-21,Delhi,124336771,205017942,9342194,1,87.0,0.0,389665,66.44676
7649,15170632,7607157,7607157,2022-04-29,Delhi,118455499,189297649,8833844,4,84.0,0.0,179771,324.75436
7650,29493100,1097476,1097476,2022-06-13,Bengaluru,130468323,220457391,17811364,1,36.0,0.0,365455,31.5
7651,31638983,3243359,3243359,2022-06-18,HR-NCR,131705564,204422444,7256809,1,60.0,0.0,11374,49.439312
7652,1615065,1615065,1615065,2022-04-01,HR-NCR,112372340,172859455,13133334,1,127.0,0.0,446712,104.399185
7653,9341910,1778435,1778435,2022-04-28,Bengaluru,118219022,189065310,16739033,1,50.0,0.0,17748,32.0
7654,23886548,1689358,1689358,2022-06-04,Bengaluru,127812765,213895498,16988841,1,21.0,0.0,23383,16.0
7655,30203583,1807959,1807959,2022-06-13,HR-NCR,130503950,203611176,3354785,1,71.0,0.0,415898,58.352154
7656,27916481,5719291,5719291,2022-06-10,Mumbai,129459767,216300568,4394578,1,54.0,0.0,111463,41.25
7657,32131409,3735785,3735785,2022-06-11,Bengaluru,129757570,218721926,18941385,1,181.0,0.0,14624,177.90588
7658,23108880,911690,911690,2022-06-05,HR-NCR,128369551,215243829,35850,1,35.0,0.0,464204,26.25
7659,34269720,5874096,5874096,2022-06-14,Mumbai,130584427,220747566,6149844,2,50.0,0.0,11006,85.75156
7660,41420281,1089601,1089601,2022-05-15,Delhi,122564526,200458870,1751409,1,40.0,0.0,312,34.399292
7661,45668342,5337662,5337662,2022-05-20,Mumbai,124010411,204180385,15953704,1,10.0,2.0,361153,8.498741
7662,26183985,3986795,3986795,2022-06-10,HR-NCR,129583175,218287555,11746436,2,52.0,0.0,81953,87.360008
7663,46700655,6369975,6369975,2022-05-21,Delhi,124318946,204972966,16623714,1,185.0,0.0,101234,143.85
7664,34057948,5662324,5662324,2022-06-17,HR-NCR,131342880,222524317,20054088,1,50.0,0.0,383411,36.5
7665,22094056,6708160,6708160,2022-07-10,Delhi,137704708,233405267,4877016,1,48.0,0.0,17309,46.10346
7666,41096451,765771,765771,2022-05-14,Bengaluru,122303130,197007255,18626682,1,37.0,0.0,253144,29.0
7667,4205456,4205456,4205456,2022-04-04,Bengaluru,113084055,175600313,12731073,1,21.0,0.0,237680,13.99996
7668,43455818,3125138,3125138,2022-05-17,HR-NCR,123121786,201890898,221561,1,50.0,0.0,23379,40.0
7669,33282470,4886846,4886846,2022-06-17,HR-NCR,131392872,211474470,3941956,1,142.0,0.0,39493,119.19175
7670,3076289,3076289,3076289,2022-04-08,Bengaluru,113821694,177579597,5393664,2,14.0,0.0,322048,25.63009
7671,1021867,1021867,1021867,2022-04-11,Delhi,114531546,178581921,4255711,1,471.0,0.0,246,408.94107
7672,27334903,5137713,5137713,2022-06-09,Delhi,129397667,216236585,2736434,1,185.0,0.0,18572,153.993
7673,40358191,27511,27511,2022-05-12,Delhi,121839117,198603867,15866963,1,39.0,0.0,271303,34.003994
7674,4898141,4898141,4898141,2022-04-03,Delhi,112803338,171744496,13302245,2,131.0,0.0,383480,253.65068
7675,39401886,5051931,5051931,2022-05-10,Delhi,121343796,196483063,407923,1,49.0,0.0,369752,31.8516
7676,25200017,3002827,3002827,2022-06-05,Bengaluru,128329114,211677548,2298665,1,32.0,0.0,60310,25.599003
7677,22420356,223166,223166,2022-06-02,Delhi,127463285,212986235,7306178,1,179.0,0.0,15907,171.38338
7678,22062642,6676746,6676746,2022-07-07,HR-NCR,136864440,233008904,20396524,1,60.0,0.0,21622,45.495747
7679,27401385,5204195,5204195,2022-06-09,Bengaluru,129319964,217640797,16842900,1,223.0,0.0,448513,175.0
7680,16065142,679246,679246,2022-07-05,Delhi,136214708,231960064,15667820,1,115.0,0.0,440033,102.82999
7681,411694,411694,411694,2022-04-09,Delhi,113949579,177942388,4815919,1,82.0,0.0,192,74.214005
7682,4345213,4345213,4345213,2022-04-06,HR-NCR,113376359,174927163,13952166,1,65.0,0.0,99407,61.5
7683,15365747,7802272,7802272,2022-04-29,Delhi,118473984,189729466,15142480,1,355.0,0.0,407624,303.4391
7684,34920414,570459,570459,2022-05-02,Delhi,119377773,192113018,17342948,1,77.0,0.0,329500,70.718
7685,41660193,1329513,1329513,2022-05-11,Delhi,121633425,197722732,19108205,1,10.0,0.0,3913,8.0
7686,38792976,4443021,4443021,2022-05-08,HR-NCR,120678812,193190860,548627,1,46.0,0.0,74626,37.397
7687,2225709,2225709,2225709,2022-04-14,Delhi,115111343,172773218,2576420,1,50.0,0.0,426590,34.828724
7688,28849920,454296,454296,2022-06-16,HR-NCR,131051589,221875098,812295,6,30.0,0.0,12872,174.9
7689,13550194,5986719,5986719,2022-04-20,HR-NCR,116478234,182177751,18540358,1,28.0,0.0,336628,26.193401
7690,41031747,701067,701067,2022-05-15,Delhi,122642037,200651339,10568443,1,70.0,0.0,34353,49.000553
7691,38509866,4159911,4159911,2022-05-02,Delhi,119196425,191301284,18751793,4,22.0,0.0,105,76.800012
7692,31172985,2777361,2777361,2022-06-16,HR-NCR,131103627,217657222,141240,1,300.0,0.0,28120,250.08496
7693,37296881,2946926,2946926,2022-05-10,Delhi,121332702,195868601,4528449,1,23.0,0.0,383047,13.947974
7694,42987047,2656367,2656367,2022-05-13,Delhi,121988032,197811279,2657798,2,249.0,0.0,429695,431.6842
7695,7599617,36142,36142,2022-04-20,Delhi,116376270,184264176,14002838,1,81.0,0.0,285196,76.00399
7696,11464249,3900774,3900774,2022-04-19,HR-NCR,116314468,184114877,17454593,1,20.0,0.0,240092,17.000996
7697,15343086,7779611,7779611,2022-04-29,Bengaluru,118554089,189900185,9947083,1,88.0,0.0,477482,98.0
7698,42316192,1985512,1985512,2022-05-15,HR-NCR,122508610,199622015,11349001,1,59.0,0.0,253317,30.0
7699,40005197,5655242,5655242,2022-05-02,Delhi,119217720,191717284,18838799,1,200.0,0.0,11299,180.401
7700,17177976,1792080,1792080,2022-07-05,Mumbai,136372971,232210901,5725085,1,155.0,0.0,10812,146.74232
7701,23525826,1328636,1328636,2022-06-07,Delhi,128892956,205278361,698858,1,31.0,0.0,365455,23.83097
